,author,published_at,updated_at,like_count,text,sentimiento
934,@Tom00220,2023-12-09T20:36:16Z,2023-12-09T20:36:16Z,0,"Disconcerting evidence has been gathered in the United States about the machinations of Biden and his family.<br><br> During a press conference at the White House, a New York Post reporter openly questioned Biden about his involvement in shady family schemes.  Biden didn&#39;t like the question, called everything a lie and left.<br><br> However, the publication reminds us that &quot;old Joe&quot; cannot help but lie, because he has fallen into too deep a hole.  Three congressional committees have gathered damning evidence of his actions.  They demonstrate that, during his vice presidency, Biden was actively involved in a lucrative scheme directed by his son and brother.<br><br> It was all set up to receive millions of dollars from countries where Joe wielded enormous power as a key representative of the Obama administration.  Then, the son and brother sold access to Joe.  They could arrange a meeting with business partners, invite them to breakfast or dinner at the vice president&#39;s residence.<br><br> In addition, Joe flew with his son on a government plane to countries where Hunter had business and did not refuse meetings with local partners.  And such meetings were obviously very fruitful.  For example, in December 2013, Joe had a conversation with a man in Beijing, following which Hunter received 10% of the Chinese BHR fund.",0.1663
935,@Tom00220,2023-12-09T20:36:06Z,2023-12-09T20:36:06Z,0,"Disconcerting evidence has been gathered in the United States about the machinations of Biden and his family.<br><br> During a press conference at the White House, a New York Post reporter openly questioned Biden about his involvement in shady family schemes.  Biden didn&#39;t like the question, called everything a lie and left.<br><br> However, the publication reminds us that &quot;old Joe&quot; cannot help but lie, because he has fallen into too deep a hole.  Three congressional committees have gathered damning evidence of his actions.  They demonstrate that, during his vice presidency, Biden was actively involved in a lucrative scheme directed by his son and brother.<br><br> It was all set up to receive millions of dollars from countries where Joe wielded enormous power as a key representative of the Obama administration.  Then, the son and brother sold access to Joe.  They could arrange a meeting with business partners, invite them to breakfast or dinner at the vice president&#39;s residence.<br><br> In addition, Joe flew with his son on a government plane to countries where Hunter had business and did not refuse meetings with local partners.  And such meetings were obviously very fruitful.  For example, in December 2013, Joe had a conversation with a man in Beijing, following which Hunter received 10% of the Chinese BHR fund.",0.1663
936,@Tom00220,2023-12-09T20:35:56Z,2023-12-09T20:35:56Z,0,"Disconcerting evidence has been gathered in the United States about the machinations of Biden and his family.<br><br> During a press conference at the White House, a New York Post reporter openly questioned Biden about his involvement in shady family schemes.  Biden didn&#39;t like the question, called everything a lie and left.<br><br> However, the publication reminds us that &quot;old Joe&quot; cannot help but lie, because he has fallen into too deep a hole.  Three congressional committees have gathered damning evidence of his actions.  They demonstrate that, during his vice presidency, Biden was actively involved in a lucrative scheme directed by his son and brother.<br><br> It was all set up to receive millions of dollars from countries where Joe wielded enormous power as a key representative of the Obama administration.  Then, the son and brother sold access to Joe.  They could arrange a meeting with business partners, invite them to breakfast or dinner at the vice president&#39;s residence.<br><br> In addition, Joe flew with his son on a government plane to countries where Hunter had business and did not refuse meetings with local partners.  And such meetings were obviously very fruitful.  For example, in December 2013, Joe had a conversation with a man in Beijing, following which Hunter received 10% of the Chinese BHR fund.",0.1663
937,@Tom00220,2023-12-09T20:33:00Z,2023-12-09T20:33:00Z,0,"Disconcerting evidence has been gathered in the United States about the machinations of Biden and his family.<br><br> During a press conference at the White House, a New York Post reporter openly questioned Biden about his involvement in shady family schemes.  Biden didn&#39;t like the question, called everything a lie and left.<br><br> However, the publication reminds us that &quot;old Joe&quot; cannot help but lie, because he has fallen into too deep a hole.  Three congressional committees have gathered damning evidence of his actions.  They demonstrate that, during his vice presidency, Biden was actively involved in a lucrative scheme directed by his son and brother.<br><br> It was all set up to receive millions of dollars from countries where Joe wielded enormous power as a key representative of the Obama administration.  Then, the son and brother sold access to Joe.  They could arrange a meeting with business partners, invite them to breakfast or dinner at the vice president&#39;s residence.<br><br> In addition, Joe flew with his son on a government plane to countries where Hunter had business and did not refuse meetings with local partners.  And such meetings were obviously very fruitful.  For example, in December 2013, Joe had a conversation with a man in Beijing, following which Hunter received 10% of the Chinese BHR fund.",0.1663
938,@officialjygaming,2023-12-09T17:52:13Z,2023-12-09T17:52:13Z,0,I vote for Mario Party,0.4019
939,@PatrickRyan150,2023-12-09T17:01:02Z,2023-12-09T17:01:02Z,8,I notice they&#39;re not mentioning Bribenomics anymore.,0.0
940,@foggyosos4003,2023-12-09T17:00:50Z,2023-12-09T17:00:50Z,0,Cant decided if Biden is the biggest terrorist in America of the biggest child Trafficker,-0.6908
941,@zoranmrdjenovic8127,2023-12-09T14:22:25Z,2023-12-09T14:22:25Z,2,Trump 2024💪,0.0
942,@zoranmrdjenovic8127,2023-12-09T14:15:06Z,2023-12-09T14:15:06Z,0,Biden⚰🤣,0.0
943,@fehmeh6292,2023-12-09T13:12:51Z,2023-12-09T13:15:20Z,1,"Insteading of putting 1,000,000 americans through community college, let us give 10 billion to... israel this week or ukraine? Oh... you want to give 100 billion? Enough to put 10,000,000 americans through community college? Uh... heh.. yeahhh... I dunno, boss.<br><br>Also... mexico is a lot closer. With that same money we could have really invested in the place. China is getting really old, and all the manufacturing has to go to somewhere, and it won&#39;t all be india.",0.212
944,@pedroperez1231,2023-12-09T07:08:50Z,2023-12-09T07:08:50Z,0,That&#39;s great. But what about us.,0.3716
945,@tablestable6910,2023-12-09T01:46:13Z,2023-12-09T01:46:13Z,0,"What a liar, <br>Trump went into nk",-0.5106
946,@kajgod999,2023-12-09T01:08:01Z,2023-12-09T01:08:01Z,2,Joe Biden is a war criminal.,-0.8074
947,@EnderParra-pe3bb,2023-12-08T23:57:14Z,2023-12-08T23:57:14Z,0,Presidente biden andás detrás de las riquezas venezolanas. Tu país habla de justicia y  ustedes hacen corrupción quieres una guerra con Venezuela por el petróleo la tendrá pero la madre Russia la gran potencia china e irán nos apoyaran y saldremos victorioso porque el Diós Vivo Jehová de los ejércitos nos sostendrá no eres él dueno del mundo eres un imperilista,-0.296
948,@EnderParra-pe3bb,2023-12-08T23:53:08Z,2023-12-08T23:53:08Z,0,Senor Biden saca a tus tropas de Venezuela el Esequibo es nuestro de los venezolanos la madre Russia y China los iraníes son nuestros aliados Venezuela no te va a dar su petróleo ni oro. Y estamos preparados para enfrentar el comando sur y el que venga,-0.296
949,@rmstik1929,2023-12-08T23:03:03Z,2023-12-08T23:03:03Z,0,😇😘,0.0
950,@boxingkiller19,2023-12-08T22:53:24Z,2023-12-08T22:53:24Z,0,"Probably will go down as the worst president in the world, I hate you joe Biden please leave already 2024 couldn’t get here any faster",-0.7717
951,@user-qb9lu8ln1e,2023-12-08T22:13:59Z,2023-12-08T22:13:59Z,0,my condolences to all yankies for such an old narcissist,0.0
952,@veronicaarias211,2023-12-08T21:19:52Z,2023-12-08T21:19:52Z,0,Fighting with there own mental brain circulation,-0.3612
953,@veronicaarias211,2023-12-08T21:19:11Z,2023-12-08T21:19:11Z,0,Adam and who.,0.0
954,@veronicaarias211,2023-12-08T21:18:56Z,2023-12-08T21:18:56Z,0,They going to take on second wives hmm men if men and there obsessions without beauty without a what a normal face is supposed to represent.,-0.6088
955,@veronicaarias211,2023-12-08T21:10:19Z,2023-12-08T21:10:19Z,0,Freedoms from what in what gods do they trust in. Make sure everyone is related some way some how and if everyone’s evolution mentally game play children from both are not pawns and you shouldn’t abuse none of your children where does nature and nurture come into the picture birds and elephants seal. Dinasuars who sister sisters who. Freedom of speech. You people shouldn’t have children marijuan drugs alcoholics what is everyone given birth. Given birth to a nation. And people who won’t evolve.  And creativity in evil minds. Perception and if has many outcomes.,0.8316
956,@EnderParra-pe3bb,2023-12-08T21:05:49Z,2023-12-08T21:05:49Z,0,Presidente Biden el  Esequibo es de Venezuela Bolívar peleo una guerra de 20 con los. Españoles para libertar y usted pretende invadir el Esequibo q es de Venezuela una zona Rica q Diós le dió a mí país conformarte con tu país q es Rico también Exxon movil y su gobierno son imperialista ése tiempo ya pasó creo q su país también pasó por eso y los americanos también se liberaron porque la puta idea juntó con el presidente de Guyana pretenden quedarte con el Esequibo no  b,-0.296
957,@janejetson2978,2023-12-08T16:50:47Z,2023-12-08T16:50:47Z,27,"The Dumpster Fire Presidency.  I bailed on your party because of you, Joe.",-0.0772
958,@SqueegeeBrah,2023-12-08T16:13:42Z,2023-12-08T16:13:42Z,2,&quot;Americans last&quot;<br><br>-Joe Biden 2024,0.0
959,@user-ig3mb3xc2c,2023-12-08T13:31:38Z,2023-12-08T13:31:38Z,2,❤,0.0
960,@Paul-cb8cf,2023-12-08T12:55:32Z,2023-12-08T12:55:32Z,1,RASCIST JOE BIDEN.,0.0
961,@novahina,2023-12-08T12:24:07Z,2023-12-08T12:24:07Z,0,DO THEY KNOW ABOUT THE STATUE OF LIBERTY AND EIFFEL TOWER?DO THEY KNOW ABOUT THE CORRUPTION ON THE TWIN TOWERS???????? MR. PRESIDENT OF UNITED STATES OF AMERICA.,0.7998
962,@yomuin5389,2023-12-08T09:14:44Z,2023-12-08T09:14:44Z,1,"Man the idiots flood the comments to make it look like everyone in America wants fascism. I almost believe it, but realistically the most fervent commenters hust have nothing better to do all day",0.1853
963,@b59subhojitroy72,2023-12-08T07:26:53Z,2023-12-08T07:26:53Z,2,"Pannun, Nijjar, Joe Biden and Dustbin Truddu are the most underrated stand up comedians",0.296
964,@iglifiommi194,2023-12-08T07:24:37Z,2023-12-08T07:24:37Z,0,"FACEZIA:LA FORZA DI GRAVITA&#39; LA RESISTENZA AL SOLLEVAMENTO NELL&#39;UNIVERSO CHE FINISCE MAI I PRIMI AEREI A DUE FUSOLIERE A REAZIONE NUCLEARE DOPO IL DEFIC(I)ENTE DI EINSTEIN L&#39;UNIVERSO LA DISTANZA PIU&#39; BREVE PER LA LINEA DI EUCLIDE E PERO&#39; TRAIETTORIE PURE CURVE PER I CAMPI GRAVITAZIONALI LE POLIGONALI DEI SISTEMI SOLARI IL PRIMO PANTEON NAZISTA I CARROARMATI COI FARI DOPO L&#39;AFFONDAMENTO DEL TITANIC COLPITA LA COMUNITA&#39; INTERNAZIONALE L&#39;ISLAM PUR DI NON PROPORRE IL COMANDAMENTO DEL FEMMINICIDIO IL COMANDAMENTO NON COMMETTERE ADULTERIO L&#39;INFERNO ETERNO LE CRETINE DELLE CRISTIANE IL COMMA DEL FEMMINICIDIO PIU&#39; IL COMANDAMENTO NON UCCIDERE GESU&#39; IL VERGOGNASSI DI DIRE SICCOME APPARTENENTI ALLA STESSA SPECIE DI FRONTE A DIO TUTTI UGUALI IL LIMITARSI A DIRE DATA LA DIFFERENZA DELLA SPECIE CRISTIANA IL SESSO E&#39; PECCATO SOLO DI FRONTE A DIO SIAMO TUTTI UGUALI PER DIRE CHE CI SONO UMANOIDI DI DIVERSA SPECIE OLTRE LE SCIMMIE CIOE&#39; I CRISTIANI ;I SERVIZI SEGRETI RUSSI COL SISTEMA SATELLITARE &quot; SPARARE VERGATE E COLPI IN TESTA NELLE OSSA AI CIVILI NON CRISTIANI L&#39;EUFOMEMISMO DELLA PRIVACY ,UNO UOMO SCOPRE L&#39;ESTENSIONE DEL TEOREMA DI PITAGORA DOPO IL NUOVO GIOCO DEGLI SCACCHI  VIENE COLPITO DA TUTTE LE PARTI PURE DENTRO CASA CHE NON GODE PIU&#39; DELLA PRIVACY CAIO GIULIO CESARE DIGERISCE BENE ANCHE VERCINGETORIGE RECLUTA UNA MAREA DI CRIMINALI ,L&#39;IMBECILLE DI DANTE ALIGHIERI LA DIVINA COMMEDIA COL FEMMINICIDIO DEL COMANDAMENTO NON COMMETTERE ADULTERIO !",-0.9098
965,@Patrioticways1776,2023-12-08T04:17:57Z,2023-12-08T04:17:57Z,0,Then why are you trying to take away guns and other freedoms like the freedom of speech.,0.836
966,@Realmotion2000,2023-12-08T02:56:55Z,2023-12-08T02:57:09Z,1,Biden handlers wrote that script,0.0
967,@Michael-qe3bk,2023-12-08T02:13:14Z,2023-12-08T02:13:14Z,0,TRUMP 2024,0.0
968,@AmmarYasser-ec1du,2023-12-07T22:49:12Z,2023-12-07T22:49:12Z,0,Free Palestine 🇵🇸,0.5106
969,@dmitrijfjodorov8402,2023-12-07T22:23:20Z,2023-12-07T22:23:20Z,1,"Is he already dead, or still kind of alive? Looks in between. This is so sad and pathetic.",-0.8989
970,@ADAMSIXTIES,2023-12-07T21:11:06Z,2023-12-07T21:11:06Z,0,Congrads in advance of your landslide reelection!,0.0
971,@steffen9089,2023-12-07T20:23:20Z,2023-12-07T20:23:20Z,2,you are too old for another run and you know it,0.0
972,@syahriramadhan3005,2023-12-07T18:49:41Z,2023-12-07T18:49:41Z,1,😂😂😂😂,0.0
973,@ReconRaptor,2023-12-07T17:21:48Z,2023-12-07T17:21:48Z,2,Biden / Harris 2024!,0.0
974,@waqark5199,2023-12-07T15:30:00Z,2023-12-07T15:30:00Z,1,He who supports genocide,0.3612
975,@cukotruong7325,2023-12-07T15:16:00Z,2023-12-07T15:16:00Z,0,"You should listen to your President Joe Biden and devote himself to America&#39;s cause, do you understand?",0.34
976,@CB-so8xd,2023-12-07T15:09:36Z,2023-12-07T15:09:36Z,0,We&#39;re a people not an abstraction,0.0
977,@user-ne2gf2bi8h,2023-12-07T14:55:20Z,2023-12-07T14:55:20Z,0,اتركو التفرقه والحرب <br>واصلحوا ⚖️⏰1111💃🪬🔮🧿<br>اصلحوا الارض. واحيوا. العباد <br>كفى قتل كفى تفرقه وظلم وفسق وفجور <br><br>( مَا كَانَ إِبْرَاهِيمُ يَهُودِيًّا وَلا نَصْرَانِيًّا وَلَكِنْ كَانَ حَنِيفًا مُسْلِمًا وَمَا كَانَ مِنَ الْمُشْرِكِينَ),0.0
978,@artetridimensionale,2023-12-07T14:49:58Z,2023-12-07T14:49:58Z,0,"ok, listen to me I want to improve your life and believe me that it will happen if you do this. First you need to understand how important it is to address the President of the United States of America with respect, no matter who is right or wrong, the fact is that we have made a habit of shouting and insulting people and this is terribly wrong , you must understand the importance of not mocking your President and of being proud to be Americans, perfection doesn&#39;t exist ok? but you have to think that there are countries like North Korea and Russia and also China for many things where people are not free and if they say even just a word against politicians these people are eliminated and made to disappear and even locked up in mental asylums. This means that in reality your President, even if he is not perfect for you, in reality he is fighting for your Freedom, and as you can see you are free to insult him without being stopped. It is not so obvious in this world to be able to do things, you must unite Americans because the future is difficult and you must believe in your country because we all risk it becoming monochromatic under the dictatorship of a single nation and life will be terrible, like a huge concentration camp. Instead you must rally around your President even if he is not perfect and you are not perfect, but you must also take into consideration that there are things that you do not understand and that it is not so simple to make decisions for everyone because the world is not completely free. Your President BIDEN, unlike other candidates, represents the massism of Freedom while the other candidates want to do business like Trump, Trump is not up to being President because he is a business man, seeing you and your country. President BIDEN represents the best that it is possible to have at the head of a nation today. You must have trust and believe what I tell you.",0.1601
979,@warmachine2098,2023-12-07T14:08:54Z,2023-12-07T14:08:54Z,0,Joe just update us when Hunter drops your Grandkids off to the Army recruiting station in that 1967 Corvette. Otherwise just shut up.,0.0
980,@MrRanda95,2023-12-07T13:37:40Z,2023-12-07T13:37:40Z,0,Free palestine,0.5106
981,@user-sl8sz6uv6l,2023-12-07T12:39:11Z,2023-12-07T12:39:11Z,0,அமெரிக்கா முழுவதும் மாலை 5 மணி முதல் மாலை 6 மணி வரை கரண்ட் கட் பன்ன வேண்டும் கரண்ட் பற்றாக்குறை காரணத்தினால் கரண்ட் கட் பன்றோம் என்று மக்களிடம் எடுத்துச் சொல்லுங்கள்,0.0
982,@thelodge9068,2023-12-07T10:31:30Z,2023-12-07T10:31:30Z,0,😂😂eeee😂😂😂😂😂eeeee😂😂😂😂😂eeeee😂😂😂😂😂eeeee😂😂😂😂eeee,0.0
983,@thelodge9068,2023-12-07T10:31:05Z,2023-12-07T10:31:05Z,0,GREATEST PRESIDENT EVER LIVED 😂😂😂😂 <br>RIP,0.7125
984,@itsnitro8761,2023-12-07T10:01:44Z,2023-12-07T10:01:44Z,43,Mf has the best editors for making his words sound coherent,0.6369
985,@Dsaes,2023-12-07T08:16:10Z,2023-12-07T08:16:10Z,3,"The promise of America in Iraq , Afghanistan , Vietnam and Libya and Cambodia !! What a nice promise",0.7896
986,@b59subhojitroy72,2023-12-07T08:00:40Z,2023-12-07T08:00:40Z,0,Nijjar gone <br>Pannun next,0.0
987,@b59subhojitroy72,2023-12-07T07:49:36Z,2023-12-07T07:49:36Z,0,Dear joe you will not be able to save Pannun,0.7003
988,@harshadwakade6577,2023-12-07T07:31:18Z,2023-12-07T07:31:46Z,0,Apply the logics of why and how  in the American educational system.,0.0
989,@diarilal709,2023-12-07T07:30:20Z,2023-12-07T07:30:20Z,0,BIG TERRORIST GAYDEN,-0.6908
990,@harshadwakade6577,2023-12-07T07:29:55Z,2023-12-07T07:29:55Z,0,Apply the principles of mind school in America so as to get rid of super stitions.,0.5994
991,@harshadwakade6577,2023-12-07T07:29:10Z,2023-12-07T07:29:10Z,0,Apply qsr and nlp in American education system.quantum speed read and natural linguistics programming for the mind development of the young students and youth.,0.3612
992,@Democracy982,2023-12-07T06:33:56Z,2023-12-07T06:33:56Z,1,Thank you Mr. President 💙💙💙🌊🌊🌊,0.3612
993,@b59subhojitroy72,2023-12-07T05:08:04Z,2023-12-07T05:08:04Z,0,Pannun is a like dog🐕 which can bark inside its kennel but cannot bite.🤪.USA is the kennel,0.1901
994,@docmccrappie4098,2023-12-07T04:20:35Z,2023-12-07T04:20:35Z,0,the “idea of America”……………………………………..so sick if this corny bs,-0.5106
995,@user-kj7uy5lj2x,2023-12-07T04:14:56Z,2023-12-07T04:14:56Z,0,Partai imajinasi ra jelas.,0.0
996,@user-hd1pj8qt2y,2023-12-07T03:16:43Z,2023-12-07T03:16:43Z,0,Love you ❤ verymy friends for get me not,0.8074
997,@mohanadhattab4254,2023-12-07T00:50:59Z,2023-12-07T00:50:59Z,1,لا تنتخبوا المجرمين القتله امثال بايدن,0.0
998,@mohanadhattab4254,2023-12-07T00:49:59Z,2023-12-07T00:49:59Z,1,كم انت مجرم وقذر يا بايدن,0.0
999,@Eddie2872-om2yx,2023-12-07T00:33:29Z,2023-12-07T00:33:29Z,0,Sleepy joe lets give brandon,0.0
1000,@user-mq1ue1mp9t,2023-12-06T23:12:14Z,2023-12-06T23:12:14Z,2,Worst Fraudulent President Ever.,-0.8074
1001,@ChristopherHarrison-uc6xv,2023-12-06T22:22:48Z,2023-12-06T22:22:48Z,0,🧔🏻 5 Billion to Ukraine have you by chance taken a Look at how many People in America are Homeless? Ukraine UKrazy!,0.3164
1002,@AC-vh6dt,2023-12-06T21:24:53Z,2023-12-06T21:24:53Z,0,Kd o nosso dinheiro? Kkkk.,0.0
1003,@MisterJonVox,2023-12-06T18:01:06Z,2023-12-06T18:01:06Z,0,"Lyin Biden all his career. He, James &amp; Hunter, killed Beau bcuz he was going to talk.",-0.6705
1004,@Melionscareface-nvo6lq5f,2023-12-06T17:17:44Z,2023-12-06T17:17:44Z,0,❤️🇮🇱❤️🇺🇸❤️🇺🇦❤️✌️💪,0.0
1005,@jpd913,2023-12-06T17:15:31Z,2023-12-06T17:15:31Z,2,Dems are 🗑️ <br>Always have been and always will be,0.0
1006,@user-kq2st1zu2k,2023-12-06T17:14:26Z,2023-12-06T17:14:26Z,0,Hi Mr. President. I have applied for my and my boy Spikes Visa. I need to come to America!,0.0
1007,@LucasAlves-fj2kq,2023-12-06T16:54:32Z,2023-12-06T16:54:32Z,0,👈🦋tudo bem por ai,0.0
1008,@danielalvarez5651,2023-12-06T16:15:08Z,2023-12-06T16:15:08Z,2,Latinos for Trump!,0.0
1009,@danielalvarez5651,2023-12-06T16:14:41Z,2023-12-06T16:14:41Z,8,Lets go Brandon!!,0.0
1010,@danielalvarez5651,2023-12-06T16:14:29Z,2023-12-06T16:14:29Z,1,Trump 2024!,0.0
1011,@thook4242,2023-12-06T15:59:55Z,2023-12-06T15:59:55Z,1,Thank you for destroying the American dream.,-0.0258
1012,@Roy-yu4kg,2023-12-06T13:45:13Z,2023-12-06T13:45:13Z,1,"It would be interesting if we actually knew what Joe Biden&#39;s idea of America is, instead he i&#39;s giving us whatever his puppet master is telling him to say. <br>It&#39;s time for Joe Biden to go away. He is harming america in every way and shape possible",0.128
1013,@shaliniksshaliniks8934,2023-12-06T13:18:36Z,2023-12-06T13:18:36Z,1,.......+.......111,0.0
1014,@Alex-vv7gs,2023-12-06T09:00:53Z,2023-12-06T09:18:20Z,0,"Joe Biden, ok Israël deserves its promise land, it&#39;s a decision of the international community. It&#39;s really hard for Palestinian people to be persecuted like that. The best is to migrate Palestinian people to Wyoming. Wyoming is a beautiful place, with the lowest population density of US. Why not? there is 2 inhabitants for 1 km2, there is space and nature. Climate is rather nice, winters are a little cold it seems. It would be cool. U.S by the past have migrated african black people and it&#39;s rather a success despite a lot of pain and racism for sure. It&#39;s not serious to persecute people like that. Welcome to Far West. It&#39;s a kind of solution. You steal a land to a people in a hand, you offer a land to a people in the other hand. U.S. is a beautiful country, Far west beautiful lands, it&#39;s an amazing place, a real adventure to live, a new life to reinvente a life of persecution.",0.9921
1015,@jbolls1,2023-12-06T05:40:43Z,2023-12-06T05:40:43Z,1,Russian bots like Hillary told us,0.3612
1016,@VanPelt79,2023-12-06T03:41:26Z,2023-12-06T03:41:26Z,2,Biden destroying America... While democrats cheer him on,-0.0772
1017,@ItsmeRenceman,2023-12-06T03:33:12Z,2023-12-06T03:33:12Z,0,Ayoo semanggat America jgn tinggalkan pasukannya dan alutsistanya semanggat America dan Israel jgn diinjak..injak sama Iran dan Libanon palestina dan Turki masa di bomm pangkalan America diam saja kalau saya langsung serang lagi pangkalan Iran bom lagi kembali pangkalan perangnya dan sekaliaan kilang minyaknya jg abissin biar mereka takut mereka berani karena ada dukungan Rusia makanya America dan Israel mereka ga takut ayoo Amerika dan Israel dan inggris dan Perancis dan Belanda dan NATO yg lain ayooo bersatu perang hancur Iran Turki dan Libanon dan Suriah dan Palestina masa negara besar diinjak..injak sama mereka tuhan Jesus melindungi negara America Israel dan Perancis dan inggris dan belanda kasih tuhan menyertai umatnya.,0.0
1018,@satanrasool1802,2023-12-06T02:42:26Z,2023-12-06T02:42:26Z,0,"Message for Biden and friends in USA – Do you remember terrorist Osama Bin Laden, he was responsible for 9/11 attack on USA. Pakistan government was hiding Osama in his country and providing him cover. What if I tell you that USA (and also Canada) is doing the same by providing safe haven to terrorists. How will you feel? US is sheltering terrorist Pannu, and Canada was sheltering terrorist Nijjar.  Search on internet and you will get all the information. No one cares about Canada but a country such as USA should never do it.",-0.8271
1019,@MM-kk8uh,2023-12-06T01:00:28Z,2023-12-06T01:00:28Z,2,"Oh he got 81 million votes,  but nobody said they were real.",0.0
1020,@user-qy3tt9ng8m,2023-12-06T00:45:41Z,2023-12-06T00:45:41Z,0,a country that always interferes in the affairs of other countries lol,0.4215
1021,@CameronMills-du9gi,2023-12-06T00:26:18Z,2023-12-06T00:26:18Z,0,LETS GO BRANDON!!!!!,0.0
1022,@OverTheTop85,2023-12-06T00:18:47Z,2023-12-06T00:18:47Z,1,"My comment was deleted because I told THE TRUTH about THIS Real Dictator, A Real Fascist, a predator, and a thief, an embezzler, a disgrace to his office!! He has not only ruined and is ruining OUR society, our economy, our laws, OUR way of life!! Everything he touches he ruins! The worst president of my lifetime and long before! Disgusting, disgraceful, and immoral!!! FJB",-0.969
1023,@Ava10045,2023-12-05T23:50:39Z,2023-12-05T23:50:39Z,0,"Dear Sir, I kindly request your consideration in implementing a new student loan repayment plan, as it would be highly beneficial for the upcoming election.",0.8399
1024,@LucasAlves-fj2kq,2023-12-05T22:06:03Z,2023-12-05T22:06:03Z,0,Em o senhor sabe qui ta mi devendo uma moeda aí ⌚o 💵⚖️📚📲,0.0
1025,@snowman374th,2023-12-05T21:07:30Z,2023-12-05T21:07:30Z,0,maybe joe the traitor will give them his millions he got from china to sell america out for,0.0
1026,@m.s.9816,2023-12-05T20:56:30Z,2023-12-05T20:56:30Z,0,Embarassing,0.0
1027,@user-kq2st1zu2k,2023-12-05T19:37:10Z,2023-12-05T19:37:10Z,0,Mr. President. These invisible people are invisible using CIS tactics.  Your War ship is in Red Sea. Please send help.,0.0258
1028,@vigneshramalingam2323,2023-12-05T17:46:33Z,2023-12-05T17:46:33Z,0,Let&#39;s go Brandon🔥🔥,0.0
1029,@user-kq2st1zu2k,2023-12-05T17:36:35Z,2023-12-05T17:36:35Z,0,I want you to please send help. From The Most Powerful Country in The World USA,0.8122
1030,@user-kq2st1zu2k,2023-12-05T17:35:59Z,2023-12-05T17:35:59Z,0,Mr. President.  I am forced to stay in this country. This country India is corrupted by invisible people invading people&#39;s property and robbing their belongings. They&#39;re infiltrated with middle east and russia.,-0.4588
1031,@user-kq2st1zu2k,2023-12-05T17:23:15Z,2023-12-05T17:23:15Z,0,Mr. President. The middle east along with Muslims throughout the world are uniting. India is corrupted and infiltrated with Middle East and Russia.,0.0
1032,@wtfobiden,2023-12-05T15:32:33Z,2023-12-05T15:32:33Z,2,Show the number of dislikes 👎 😎,-0.34
1033,@wtfobiden,2023-12-05T15:31:42Z,2023-12-05T15:31:42Z,0,IMPEACH JOE THE BIGGEST LOSER OBIDEN NOW. <br>CAUSE THE #46 ADMINISTRATION IS A JOKE ON THE AMERICAN PEOPLE. GO BACK TO YOUR BASEMENT OLD MAN.,-0.296
1034,@dianascrimger284,2023-12-05T15:30:04Z,2023-12-05T15:32:28Z,0,We finally figured out this democratic solution!  Is this the new bob newhart show ending with this all being a bad dream?  Then Donald Trump will become the president because the lost votes were found!,-0.4738
1035,@AbdullahGaming343,2023-12-05T14:57:10Z,2023-12-05T14:57:10Z,0,Why you destroy plastine,-0.5423
1036,@AbdullahGaming343,2023-12-05T14:56:44Z,2023-12-05T14:56:44Z,0,Free plastine😢😢,0.5106
1037,@adam-ez,2023-12-05T12:15:57Z,2023-12-05T12:15:57Z,1,NO way this guy won the election over Trump. Literally criminal,-0.3885
1038,@ethanbailey3799,2023-12-05T11:44:58Z,2023-12-05T11:44:58Z,1,"like to see the unedited video, thanks",0.6597
1039,@user-tw7pn2pj8v,2023-12-05T10:05:21Z,2023-12-09T15:18:36Z,0,"Palestinian people are also fighting for the exact same things America fought for 250 years ago : freedom , independence, self-determination. They have been in this fight for 100 years(since Great Britain imposed its mandate on historic Palestine against the will of its own people) , nevertheless the free world governments have been always choosing since then to defend their own interests against a people who are fighting for their freedom. Joe Biden might have been loyal to the idea of America in Ukraine , but in Palestine he was no different than all other US politicians: he is a traitor , he betrayed the idea of America and supported occupation against freedom , he cried for the death of less than 1000 civilian Israelis on October 7th (which was definitely tragic, but let’s not forget that the settlements attacked on that day are illegal according to the international law , and even according to the EU itself) , then he turned a blind eye to the death of more than 12,000 civilians in Gaza killed by America’s greatest friend : ISRAEL. <br>What a disgrace!<br><br><br>P.S : it’s ironic to think that Israel is the last alive remainder of the British Colonial Era against which America fought and gained not only independence but existence. USA exists as a a country and a nation because it fought against British Colonialism yet it blindly supports another country that came to existence thanks to British Colonialsm<br><br><br>P.S 2 : Hamas were definitely wrong in attacking civilians on October 7th . However let’s not forget that Gaza is under occupation-according to the international law- and Palestinians have every right to use all means to end that occupation even if through violent means , however they have NO right to attack civilians. But we can say that any abuses or crimes commited by Hamas on October 7th were unacceptable mistakes yet made within the context of a 100% legitimate and rightful liberation process, whereas all crimes committed by IDF since that day (which are nearly 12 times greater in number) are being made within the context of collectively punishing a whole population and protecting an occupation whose only source of legitimacy comes from  force , power and foreign support.",-0.99
1040,@user-kq2st1zu2k,2023-12-05T08:58:11Z,2023-12-05T08:58:11Z,0,Mr. President.  You please send a probe. Its very very very important.  I suspect there are terrorists roaming around the steeets. There&#39;re using invisibility.  Please send help. I dont want to stay in this country India Mumbai. There are terrorists using invisible technology. I have been help captive for 4 year&#39;s.,-0.1353
1041,@maynardbrian,2023-12-05T08:15:50Z,2023-12-05T08:15:50Z,0,You in jail yet for trying to blow up the East Coast along with Kamala Harris the bench bomber and Congress or what,0.0
