,author,published_at,updated_at,like_count,text,sentimiento
1108,@michaelwilliams-qu7wp,2023-09-08T22:23:57Z,2023-09-08T22:23:57Z,0,I guess that was thousands of people there too!! 😂😂,0.0
1109,@roy9567,2023-09-08T22:04:59Z,2023-09-08T22:04:59Z,0,Out on bail 😂😂😂,0.0
1110,@frankloya109,2023-09-08T22:03:09Z,2023-09-08T22:03:09Z,0,🤮,0.0
1111,@tommyhodges2105,2023-09-08T21:56:33Z,2023-09-08T21:56:33Z,0,Protect him from assassination killer.,-0.765
1112,@jairousmukosha330,2023-09-08T21:50:13Z,2023-09-08T21:50:13Z,0,Bosses are Bosses. I love Boss Trump,0.6369
1113,@jairousmukosha330,2023-09-08T21:49:08Z,2023-09-08T21:49:08Z,0,The boss,0.0
1114,@RoboKatz,2023-09-08T21:46:39Z,2023-09-08T21:46:39Z,69,Next stop- prison.,-0.6705
1115,@rbrtrdz9574,2023-09-08T21:38:08Z,2023-09-08T21:38:08Z,0,"You do know he has a poop stain on his underwear, right?",0.0
1116,@phongfourseasons1,2023-09-08T20:32:36Z,2023-09-08T20:32:36Z,0,🤮🤮🤮🤮🤮🤥🤥🤥,0.0
1117,@Now_To_Infinity,2023-09-08T20:19:37Z,2023-09-08T20:19:37Z,0,I pray trump gets back in 😇🙏,0.3182
1118,@user-xf8ds9kb5m,2023-09-08T20:02:36Z,2023-09-08T20:02:36Z,0,أن شاء الله تعالى  سوف ينتصر ترامب على بايدن وعصابته,0.0
1119,@mahmudmugarura2175,2023-09-08T19:24:11Z,2023-09-08T19:24:11Z,0,Strong and confidence 🇺🇲,0.765
1120,@genobourn7423,2023-09-08T19:20:05Z,2023-09-08T19:20:05Z,1,Someone needs to walk him inside a elevator door without the elevator being there!,0.0
1121,@alexcaza6458,2023-09-08T19:19:43Z,2023-09-08T19:19:43Z,0,And other more corrupt hipócrita,0.0
1122,@Roscoesadie,2023-09-08T19:15:31Z,2023-09-08T19:15:31Z,0,I love trump,0.6369
1123,@shirleycallorina8367,2023-09-08T18:36:51Z,2023-09-08T18:36:51Z,1,We love you Sir,0.6369
1124,@robburke8867,2023-09-08T18:34:36Z,2023-09-08T18:34:35Z,0,Lol those other candidates don’t even stand a chance.,0.5859
1125,@terryadams9610,2023-09-08T17:59:23Z,2023-09-08T17:59:23Z,0,No we don’t love you.,0.4588
1126,@tabithaschmieding5930,2023-09-08T17:38:05Z,2023-09-08T17:38:05Z,0,"We DO love you, President Trump! ❤️❤️❤️ please return to your rightful position in the White House, behind the desk in the Oval Office! 🇺🇸🇺🇸🇺🇸",0.7955
1127,@stephenyoho148,2023-09-08T17:04:23Z,2023-09-08T17:04:23Z,0,I&#39;m afraid that the next thing will be assassination. He looks vulnerable God help us,-0.25
1128,@JC-zm4jg,2023-09-08T16:50:22Z,2023-09-08T16:50:22Z,0,Trump 2024🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0.0
1129,@mollysmith6250,2023-09-08T16:45:28Z,2023-09-08T16:45:28Z,0,"Look, he can walk and not fall. Love the Big T",-0.5216
1130,@John-xv1nt,2023-09-08T15:17:34Z,2023-09-08T15:17:33Z,1,Power and money is sweet.,0.4588
1131,@Wiseguy429,2023-09-08T15:15:05Z,2023-09-08T15:15:05Z,0,We need President Trump back ASAP,0.0
1132,@corrinedemaree6125,2023-09-08T15:02:11Z,2023-09-08T15:02:11Z,0,Boooooooo!,0.0
1133,@infomundo5638,2023-09-08T14:43:26Z,2023-09-08T14:43:26Z,0,Grande Trump tb le queremos en 🇨🇱🇨🇱🇨🇱🇨🇱 es el mejor presidente después de Kennedy..salve a EEUU y Sud América 🌎 <br>President 2024,0.0
1134,@davidwagner2519,2023-09-08T14:37:32Z,2023-09-08T14:37:32Z,0,He’s eating too many hamburgers,0.0
1135,@michaeldonnelly1657,2023-09-08T13:56:39Z,2023-09-08T13:56:39Z,2,Lock the mutt up and throw away the key,0.0
1136,@kitokomacdonald5981,2023-09-08T13:43:55Z,2023-09-08T13:43:55Z,0,BEST  PRESIDENT THE USA 🇺🇸,0.7125
1137,@ofng123,2023-09-08T13:29:58Z,2023-09-08T13:29:58Z,0,Putin on his left side over there 😂😂😂,0.0
1138,@fsm12385,2023-09-08T13:08:16Z,2023-09-08T13:08:16Z,0,Thr world for TRUMP🎉❤🎉,0.0
1139,@mikebraniff4768,2023-09-08T12:39:21Z,2023-09-08T12:39:21Z,0,❤❤❤❤❤❤,0.0
1140,@himanshuuvgupta,2023-09-08T12:23:04Z,2023-09-08T12:23:03Z,0,Look at his body language ❤❤❤❤.Not like biden,0.3612
1141,@marlenepla-pw3cx,2023-09-08T11:54:41Z,2023-09-08T11:54:41Z,1,Section 3 of the 14 th Amendment will disqualify this crook ex president from ever running again and thank god,0.5574
1142,@juancarlosaguirre3639,2023-09-08T11:48:20Z,2023-09-08T11:48:20Z,0,LATINOS FOR TRUMP ALWAYS !!! ❤,0.0
1143,@user-qv8ci3zj5l,2023-09-08T11:15:58Z,2023-09-08T11:15:58Z,0,Трампу респект....,0.0
1144,@user-qp7ky1vd2p,2023-09-08T11:05:31Z,2023-09-08T11:05:31Z,0,트름프 만세,0.0
1145,@johnshopa6507,2023-09-08T10:43:15Z,2023-09-08T10:43:15Z,0,From that angle he looks short and fat.,0.0
1146,@MyFoodwallaTechnology01,2023-09-08T10:39:05Z,2023-09-08T10:39:05Z,0,Greatest president of America 🇺🇸. We love you Donald trump,0.8555
1147,@sulaimansidibe5420,2023-09-08T09:48:33Z,2023-09-08T09:48:33Z,0,Wallahi 😁💋💪🇺🇲 ( ensure) So powerful and strong Mr. Trump the former President of United States of America ❤May God Almighty bless United States 🇺🇸 💪🇬🇧and Great Britain Amen Allah 👍آمين الله يارب,0.965
1148,@harbinger6562,2023-09-08T08:43:40Z,2023-09-08T08:43:40Z,0,I don&#39;t children have been sex trafficked in 🇺🇲 but it&#39;s top secret but blast this bs everywhere as it it&#39;s a deciding in humanity future 🩵😇,0.296
1149,@harbinger6562,2023-09-08T08:39:37Z,2023-09-08T08:39:37Z,0,I really don&#39;t gaf I don&#39;t understand what part of Epstein clients isn&#39;t in English 🤔🩵🇺🇲,0.0
1150,@nance2023,2023-09-08T08:10:20Z,2023-09-08T08:10:19Z,0,I love my President Trump. Papa Trump!!,0.6988
1151,@damianmedina2624,2023-09-08T07:20:31Z,2023-09-08T07:20:31Z,0,Because everyone keeps persecuting trump we are loving him more .it shows if humanity cannot forgive. Each other how do yo want god to forgive us as humans,0.2896
1152,@fluor6614,2023-09-08T06:39:36Z,2023-09-08T06:39:36Z,0,😂😂😂😂😂,0.0
1153,@ivanvalentin3898,2023-09-08T06:00:15Z,2023-09-08T06:00:15Z,0,I know all of this is WWE political theater and the powers that be are controlling the narrative. Trump is obviously a main character and went from heel to face but down its fun to watch lol,0.8462
1154,@bezaniyimpaferdin4746,2023-09-08T05:43:32Z,2023-09-08T05:43:31Z,0,The President that the World need<br>Donald J Trump,0.0
1155,@user-yb7jr8wi7r,2023-09-08T05:01:12Z,2023-09-08T05:01:11Z,0,The greatest  President God bless,0.8442
1156,@jonroger9274,2023-09-08T04:50:50Z,2023-09-08T04:50:50Z,0,Send Trump all your money,0.0
1157,@sallyjames1236,2023-09-08T04:41:06Z,2023-09-08T04:41:06Z,0,Traitor.  Enjoy prison🎉,0.4939
1158,@biggdaddy1873,2023-09-08T04:37:04Z,2023-09-08T04:37:04Z,0,Trump will always SUCK as a president and as a human being!,-0.6027
1159,@estherkeeling777,2023-09-08T04:36:55Z,2023-09-08T04:36:55Z,0,There go the men in black they call them MIB&#39;S THEY CALL THEM MIB&#39;S,0.0
1160,@CMane,2023-09-08T03:19:45Z,2023-09-08T03:19:45Z,0,😆😂🤣,0.0
1161,@sheliajames141,2023-09-08T03:16:17Z,2023-09-08T03:16:17Z,3,He can walk right to the Slammer!😅😂😂😂😂😂😂😂😂😂😂😂😂,0.0
1162,@paulpungunner5792,2023-09-08T03:01:58Z,2023-09-08T03:01:58Z,0,May God Almighty be with you Mr.Trump !,0.3382
1163,@dannywest8140,2023-09-08T02:39:09Z,2023-09-08T02:39:09Z,0,It&#39;s  going to be  more  beautiful  when  he  leaves  court in  handcuffs  F trump  lock the SOB up,0.3527
1164,@marccsizmar7110,2023-09-08T02:21:10Z,2023-09-08T02:21:10Z,0,80 million Americans do not love him!!  Stop saying &quot;all&quot; Americans love him!!,-0.7915
1165,@messhiajoseph5453,2023-09-08T02:19:20Z,2023-09-08T02:19:20Z,0,😂😂😂😂😂 Lock this pig up,0.0
1166,@rudygarcia7974,2023-09-08T02:15:28Z,2023-09-08T02:15:27Z,0,"Walking the mile, to jail😅",0.0
1167,@christinemarie154,2023-09-08T02:07:54Z,2023-09-08T02:07:54Z,0,Make America 🇺🇸 GREAT AGAIN 2024 2024 VOTE for Trump 2024 2024 and then America 🇺🇸 will be Great again ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.873
1168,@mmhhmdsalah363,2023-09-08T01:52:43Z,2023-09-08T01:52:43Z,0,Viva Trump 2024,0.0
1169,@jj-tt6gl,2023-09-08T01:43:52Z,2023-09-08T01:43:51Z,0,"great man, hero",0.8271
1170,@erikstrass807,2023-09-08T01:11:19Z,2023-09-08T01:11:19Z,0,Think of all the crap he has to put up with that would suck!,-0.6996
1171,@sharynsullivan1656,2023-09-08T01:01:53Z,2023-09-08T01:01:52Z,0,"And there goes the criminal of the century , or possibly that last several centuries",-0.5267
1172,@7offman,2023-09-08T01:00:29Z,2023-09-08T01:00:29Z,0,Little History rewinder : Trump was super loved then super hated then extremely loved and needed,0.9081
1173,@cathybradford3075,2023-09-08T00:42:57Z,2023-09-08T00:42:57Z,0,He has admirers in other countries.,0.4019
1174,@ghostman1442,2023-09-08T00:23:06Z,2023-09-08T00:23:05Z,0,Love uncle trump,0.6369
1175,@user-en8gr4ye3d,2023-09-07T23:09:09Z,2023-09-07T23:09:09Z,0,Another attempt by the Democrat leftists to queer his chances of reelection.,0.2023
1176,@origin-al9585,2023-09-07T22:55:57Z,2023-09-07T22:55:57Z,0,We love u Trump!!!! 2024!!!!!,0.7482
1177,@user-zu6xs3mx8o,2023-09-07T22:29:16Z,2023-09-07T22:29:16Z,0,"A Trump lo amamos todo lo que creemos que a cada quien al qué respetarles su espacio, y amamos la paz 😅😅😅😅😅😅😅😅😅😅😅",0.0
1178,@jayl8547,2023-09-07T20:48:20Z,2023-09-07T20:48:20Z,0,Head up tie straight. Don’t worry about the flying monkeys we have your six.,-0.25
1179,@solotrizteynocerebro,2023-09-07T20:39:56Z,2023-09-07T20:39:56Z,0,All garbage 🤢,0.0
1180,@johnnyj1829,2023-09-07T19:41:16Z,2023-09-07T19:41:16Z,2,Show them how to walk there way into prison for life,-0.5106
1181,@sheldon1973,2023-09-07T19:17:14Z,2023-09-07T19:17:32Z,0,🇺🇲🇺🇲🇺🇲 TRUMP 2024 🇺🇲🇺🇲🇺🇲,0.0
1182,@onebillionsoulsforchrist1574,2023-09-07T15:46:40Z,2023-09-07T15:46:40Z,0,Everyone knows knows the majority of Americans love President Donald Trump. He is far better than Joes Biden,0.7964
1183,@user-oq2hd9dw8g,2023-09-07T15:30:17Z,2023-09-07T15:30:16Z,0,Just a morning warm-up for the calm days ahead for when we can “get Americans healthy again”!,0.6476
1184,@pheresy1367,2023-09-07T14:51:25Z,2023-09-07T14:51:25Z,1,"No, he isn&#39;t your &quot;uncle&quot;. A real president adheres to the outcome of elections.... The peaceful transfer of power, and doesn&#39;t add 6 trillion to our national debt.",-0.128
1185,@OliverMilas,2023-09-07T14:37:18Z,2023-09-07T14:37:18Z,0,Can&#39;t wait watching him Loooooose again 😂😂😂,0.0
1186,@traida111,2023-09-07T14:20:59Z,2023-09-07T14:20:59Z,0,"deserves more respect, guy wants the best for USA. so back him",0.8221
1187,@xaviercortez1962,2023-09-07T14:20:14Z,2023-09-07T14:20:14Z,0,"Too bad he lost over 1100 voter&#39;s whom are locked up for January 6th, <br>I wonder if trump will move in with them soon.",-0.7003
1188,@donnapfluger2845,2023-09-07T13:58:29Z,2023-09-07T13:58:29Z,0,Come back before the Globalists fire bomb the rest of us like Maui! 🙏,-0.5255
1189,@sergiolopez8161,2023-09-07T13:55:47Z,2023-09-07T13:55:47Z,8,Love you Mr. PRESIDENT you are my president.,0.6369
1190,@kiskis3502,2023-09-07T13:07:02Z,2023-09-07T13:07:02Z,0,Regresa pronto mi presidente ❤,0.0
1191,@TheDixieDXer214inSC,2023-09-07T12:41:06Z,2023-09-07T12:41:06Z,0,The Real President!<br>And creepy Joe knows it as well!,0.3987
1192,@CaptainSLog995,2023-09-07T12:36:18Z,2023-09-07T12:36:18Z,0,What a waste of resources that man.,-0.4215
1193,@deemaverick987,2023-09-07T12:28:03Z,2023-09-07T12:28:03Z,0,Seeing Trump in prison will be a great eye full.,0.2023
1194,@Drew-uy7nq,2023-09-07T11:57:30Z,2023-09-07T11:57:30Z,0,amazing at the people that actually think he pro American  far opposite,0.5859
1195,@williamhanlon8159,2023-09-07T10:13:05Z,2023-09-07T10:13:05Z,0,He&#39;s simply a disgrace of a president and human being,-0.4939
1196,@edwindelgado8775,2023-09-07T08:35:08Z,2023-09-07T08:35:08Z,0,Kamala is already showing up places for Biden we need Donnie back as POTUS 🇺🇸,0.0
1197,@tundekolade3090,2023-09-07T07:57:12Z,2023-09-07T07:57:12Z,0,only liked by his kind. the world will be better off without him. selfish bully not presidential.,0.9229
1198,@mariejeanninerondelle6858,2023-09-07T07:57:08Z,2023-09-07T07:57:08Z,0,YOU ARE THE BEST AND REAL PRESIDENT OF USA DONALD J TRUMP ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0.7125
1199,@gymbagg8716,2023-09-07T07:41:05Z,2023-09-07T07:41:05Z,0,What supporters there wasn&#39;t t any supporters there for that piece of shit ...<br>They were security  and secret agents and news reporters,0.5574
1200,@crispinverduzco1526,2023-09-07T07:27:07Z,2023-09-07T07:27:06Z,0,😂😂😂😂😂😂😂,0.0
1201,@JoseSoto-sp6sl,2023-09-07T05:40:16Z,2023-09-07T05:40:16Z,24,RICO CHARGES.....LOCK HIM UP,0.0
1202,@MrNetworkG,2023-09-07T05:23:30Z,2023-09-07T05:23:29Z,0,"bunch of idiots screaming &quot;thank you&quot;, for what thank you??? for stealing our Tax moneys? he don&#39;t pay taxes, he is criminal",-0.8611
1203,@pele06281998,2023-09-07T04:56:06Z,2023-09-07T04:56:05Z,0,Trump 20 to 24 years in prision,0.0
1204,@darrylbrown4932,2023-09-07T04:14:33Z,2023-09-07T04:14:33Z,0,Trump supporters as he heads to jail,0.4404
1205,@ladbol521,2023-09-07T03:59:59Z,2023-09-07T03:59:59Z,0,God punish the liar,-0.6808
1206,@mycharmedunicorn8715,2023-09-07T03:17:46Z,2023-09-07T03:17:46Z,0,Pray for President Trump.  Evil has been released to torment him.  Demonrats just wont stop,-0.2987
1207,@esthersanjur3593,2023-09-07T03:05:52Z,2023-09-07T03:05:52Z,0,"Lo se q no puedo votar, soy Panameña",-0.296
1208,@fredreyes9551,2023-09-07T02:53:16Z,2023-09-07T02:53:16Z,0,PAB !!! Thanks for What ?,0.5826
1209,@carouselwilly,2023-09-07T02:40:22Z,2023-09-07T02:40:22Z,0,He is alone against the cabals,-0.25
1210,@unitedcapital-pe4in,2023-09-07T02:21:44Z,2023-09-07T02:21:44Z,0,A happy prisoner,0.0516
1211,@dritemolawzbks8574,2023-09-07T02:13:09Z,2023-09-07T02:13:09Z,0,"You might as well love Hunter Biden, too. They&#39;re both criminals getting locked up, but Hunter&#39;s won&#39;t be dying in prison.",-0.5647
1212,@donnacribb5712,2023-09-07T02:11:41Z,2023-09-07T02:11:40Z,0,Prayers sir,0.0
1213,@ciaociaociao502,2023-09-07T02:01:40Z,2023-09-07T02:01:40Z,62,THATS MY PRESIDENT !!! THAT RIGHT THERE IS AMERICAS PRESIDENT !!!,0.0
1214,@Mclem2k24,2023-09-07T01:26:09Z,2023-09-07T01:26:09Z,2,"he said forget the well wishes just Venmo me, I&#39;m broke",-0.25
1215,@alfredooleas8534,2023-09-07T01:25:43Z,2023-09-07T01:25:43Z,0,THE GRAND TITÁN,0.4588
1216,@westernhemisphere2205,2023-09-07T01:19:10Z,2023-09-07T01:19:09Z,0,The devil went down to Georgia.,-0.6597
1217,@cloudlink2542,2023-09-07T01:12:41Z,2023-09-07T01:12:41Z,0,Abc got to report some good things about Trump to get likes.,0.6908
1218,@inezmrodriguez5835,2023-09-07T00:52:17Z,2023-09-07T00:52:17Z,1,My Prayers For My President 🇺🇲🇲🇽🇺🇲,0.0
1219,@michaelcartmell3648,2023-09-06T23:35:34Z,2023-09-06T23:35:34Z,5,Yes and he walks with total confidence!!,0.7639
1220,@shirleybaker3599,2023-09-06T22:40:13Z,2023-09-06T22:40:13Z,0,Come back and make Canada a state sir! It would bring great fortune to america ..and canadians love usa!,0.8715
1221,@patpep9545,2023-09-06T22:38:22Z,2023-09-06T22:38:22Z,3,Lock him up traiter,0.0
1222,@solortiz4555,2023-09-06T22:21:16Z,2023-09-06T22:21:16Z,1,"Un líder fuerte,realista y pro Israel !!,❤",0.0
1223,@user-so1eg1np2q,2023-09-06T22:02:04Z,2023-09-06T22:02:04Z,1,The MAN rite there!!!,0.0
1224,@user-mj7fk6gg7s,2023-09-06T21:09:40Z,2023-09-06T21:09:40Z,0,This must be recorded for this Mobster Trump to view while in bed inside prison. There is no way out here. But one way inside for a long time.,-0.4118
1225,@francyscabrera488,2023-09-06T21:08:34Z,2023-09-06T21:08:34Z,0,Trump ❤❤❤🇺🇸🇺🇸,0.0
1226,@Trumpsterasskiker,2023-09-06T20:13:42Z,2023-09-06T20:13:42Z,0,Bring some vasoline fkn pos,0.0
1227,@larrymercer9095,2023-09-06T19:19:49Z,2023-09-06T19:19:49Z,1,Go go TRUMP,0.0
1228,@Ald2k11,2023-09-06T18:55:29Z,2023-09-06T18:55:29Z,0,Booooo fucking devil,-0.6901
1229,@guymartinez4394,2023-09-06T18:43:11Z,2023-09-06T18:43:11Z,0,Lock Him up Up Yeeeup Lock Him up,0.0
1230,@margaretpiner4749,2023-09-06T18:17:55Z,2023-09-06T18:17:55Z,0,"We know they&#39;re harassing you, President Trump!!! Hang strong we have your back.",-0.2677
1231,@mariascheer1154,2023-09-06T18:14:36Z,2023-09-06T18:14:36Z,0,"Rot in prison, traitor!",-0.5562
1232,@raulmartinez1286,2023-09-06T17:53:55Z,2023-09-06T17:53:55Z,0,California is all yours Mr Trump ❤❤❤,0.0
1233,@raulmartinez1286,2023-09-06T17:53:03Z,2023-09-06T17:53:03Z,0,This is for Mr Donald Trump ❤❤❤❤❤❤❤,0.0
1234,@raulmartinez1286,2023-09-06T17:52:18Z,2023-09-06T17:52:18Z,0,We need to put Mr Donald Trump Back in the office today because California is going down drain n mr Trump when you get newsom out make sure you send him back home n all homeless back with him,0.3182
1235,@mauricejackson6894,2023-09-06T17:31:53Z,2023-09-06T17:31:53Z,0,"As a Black Pastor of a church of 36,000 we support you Donald Trump!Last time no this time YES!!",0.7012
1236,@GP-qn5sx,2023-09-06T16:48:13Z,2023-09-06T16:48:13Z,0,wow cheering a convicted sexuall assult guy we have reached the bottom of depravety,0.8176
1237,@eb4600,2023-09-06T15:50:19Z,2023-09-06T15:50:19Z,0,These people are making a big mistake charging President Trump thinking it will interfere with him becoming our next President. <br>It’s just a squeaky wheel ploy like the Russia collusion accusations Hillary blatantly encouraged before the last election. <br>WHY wasn’t she ever indicted for … SO MANY ….<br>And STILL no charges against Biden for his threats to withhold funds unless …<br>JUST SAYIN’,-0.7003
1238,@JohnSmith-fj5ee,2023-09-06T14:35:57Z,2023-09-06T14:35:56Z,0,Wait!!!! he will be out in 20 years!!!!!,0.0
1239,@robertandlizforever7862,2023-09-06T14:14:06Z,2023-09-06T14:14:06Z,0,Well waving at the bushes what a loserrrr lock him up asap danger to the usa every day he wlks free,0.25
1240,@TheOrigionalChristian,2023-09-06T13:41:40Z,2023-09-06T13:41:39Z,0,🙏🙏🙏,0.0
1241,@jasonodell79er,2023-09-06T13:40:41Z,2023-09-06T13:40:41Z,0,This freemason is about to be exposed.,-0.0772
1242,@cheezst8ke,2023-09-06T13:21:35Z,2023-09-06T13:21:34Z,0,TRUMP 2024!!!! MAGA!!!!!,0.0
1243,@bernardriggs2079,2023-09-06T13:19:23Z,2023-09-06T13:19:23Z,0,Why don’t he ever shake y’all hands ?,-0.1779
1244,@ThePavilionWeb,2023-09-06T12:40:45Z,2023-09-06T12:40:45Z,0,6&#39;3&quot; and 215 pounds 😂,0.0
1245,@stevenfan1218,2023-09-06T12:11:56Z,2023-09-06T12:11:56Z,1,Trump for president..let&#39;s make America  great  again..go trump.,0.6249
1246,@akheem7515,2023-09-06T09:33:35Z,2023-09-06T09:33:35Z,0,Thank you for being a lying grifter and making idiots and hypocrites of millions.,-0.2263
1247,@dannymcafee4552,2023-09-06T08:52:44Z,2023-09-06T08:52:44Z,0,Rapist,-0.7096
1248,@melissaburke7814,2023-09-06T08:29:31Z,2023-09-06T08:29:31Z,0,Prayers,0.0
1249,@erixxxblue2698,2023-09-06T07:44:59Z,2023-09-06T07:44:59Z,0,Two supporters...lol,0.0
1250,@RubyDelacruz-zd3fj,2023-09-06T07:37:57Z,2023-09-06T07:37:57Z,3,The real president,0.0
1251,@cynthiacarrillo7545,2023-09-06T07:33:44Z,2023-09-06T07:33:44Z,1,all 3 of them! 😂😂😂,0.0
1252,@douglasbrown970,2023-09-06T07:23:22Z,2023-09-06T07:23:22Z,0,❤❤❤,0.0
1253,@jamestaylor8666,2023-09-06T06:48:45Z,2023-09-06T06:48:45Z,0,RAPIST,-0.7096
1254,@margaretcaldarone3545,2023-09-06T05:42:36Z,2023-09-06T05:44:47Z,0,"The People Loved Hitler And Stalin Too. I Guess  They  All  Wore Blinders,  Or Were They Too Stupid To Know The Difference Between Good And Evil.",-0.25
1255,@carlosortega876,2023-09-06T05:31:08Z,2023-09-06T05:31:08Z,0,Próximo presidente de los Estados Unidos,0.0
1256,@User1226name,2023-09-06T04:51:15Z,2023-09-06T04:51:15Z,0,Donald trump is a criminal man you know people,-0.5267
1257,@georgefelix7906,2023-09-06T04:50:48Z,2023-09-06T04:50:48Z,0,"Criminal, jail time for you",-0.5267
1258,@elenabaker3967,2023-09-06T04:38:05Z,2023-09-06T04:38:05Z,0,LOVE YA MAN 2024.,0.7125
1259,@abe3303,2023-09-06T04:15:36Z,2023-09-06T04:15:36Z,0,the worst 😫,-0.6249
1260,@TheKingofkings707,2023-09-06T04:09:34Z,2023-09-06T04:09:33Z,0,Lock him up!,0.0
1261,@bobnero19,2023-09-06T03:50:22Z,2023-09-06T03:50:21Z,0,Danbury,0.0
1262,@cynthialistovitch6395,2023-09-06T03:46:39Z,2023-09-06T03:46:38Z,13,Stay strong PRESIDENT TRUMP...❤❤ The truth will set you free GOD IS WITH YOU,0.8941
1263,@petepayette6690,2023-09-06T03:30:59Z,2023-09-06T03:30:59Z,0,Thats one rich sob,0.3818
1264,@sambloomberg6154,2023-09-06T02:21:15Z,2023-09-06T02:21:15Z,1,The best president of United States 🇺🇸,0.7906
1265,@dannyhill9111,2023-09-06T02:17:15Z,2023-09-06T02:17:15Z,0,Trumpster just thanks for being there,0.4404
1266,@laurawinch5325,2023-09-06T02:07:07Z,2023-09-06T02:07:07Z,0,The biggest witch hunt in history by the deranged left. Let the real president rule the country for the love of God.,0.5859
1267,@judithrodriguez3832,2023-09-06T00:10:59Z,2023-09-06T00:10:59Z,18,"Blessings dear President Donald Trump . You&#39;re so great  . You&#39;re number one. THE BEST , no  one before loved America  like you  do.  America loves and wants you . 🙏❤🌹",0.9793
1268,@MaryMercer-eg4kw,2023-09-06T00:01:46Z,2023-09-06T00:01:46Z,0,Gross,-0.4767
1269,@user-zv8gd3jl7q,2023-09-06T00:00:10Z,2023-09-06T00:00:09Z,0,Warmonger psycho path,-0.5994
1270,@erictriplett6628,2023-09-05T23:43:23Z,2023-09-05T23:43:23Z,0,Biden is still on level 1 Trump has done beat the game 100 times and got boarded with it there is no comparison between both of them 😂😂😂,-0.296
1271,@Tinacreolebabydoll,2023-09-05T23:24:37Z,2023-09-05T23:24:36Z,1,lock his ass up period damn criminal,-0.8625
1272,@musictheoryforeveryone7938,2023-09-05T22:56:51Z,2023-09-05T22:56:50Z,1,Go get ‘em 45!! Let’s get 47 too!,0.0
1273,@maryhodgson8604,2023-09-05T22:46:29Z,2023-09-05T22:46:29Z,0,WE WANT TRUMP NOW! WE LOVE TRUMP 2024 PRESIDENT USA.,0.8052
1274,@davidkazakov6232,2023-09-05T22:43:21Z,2023-09-05T22:43:21Z,0,"Like Trump or not, but i never heard &quot;we love you&quot; for Biden",-0.5862
1275,@els2740,2023-09-05T22:36:51Z,2023-09-05T22:36:51Z,0,Love President Trump!  Was our great President and want him back in WH again!!,0.8879
1276,@ricardotinoco8908,2023-09-05T22:16:59Z,2023-09-05T22:16:58Z,0,Thank you for what?😅,0.3612
1277,@shopthebestbest461,2023-09-05T22:02:26Z,2023-09-05T22:02:25Z,0,Luck of Trump is the shine of Russia president.,0.4588
1278,@wiwiaco9661,2023-09-05T21:44:14Z,2023-09-05T21:44:14Z,0,Trump America awaits you freedom,0.6705
1279,@tonyalvarez5561,2023-09-05T21:40:26Z,2023-09-05T21:40:26Z,0,Sr president Donald Trump is come please,0.3182
1280,@YDvette,2023-09-05T21:28:02Z,2023-09-05T21:28:02Z,26,Thats my one and only president right there,0.0
1281,@michelesilloway5335,2023-09-05T21:07:09Z,2023-09-05T21:07:09Z,0,He can&#39;t win. We&#39;re all for democracy. The silent majority.,0.5859
1282,@Negan562,2023-09-05T20:59:59Z,2023-09-05T20:59:59Z,0,The only President with problems and people celebrated everything he does what’s going on,0.25
1283,@ejiroabraham,2023-09-05T20:58:13Z,2023-09-05T20:58:13Z,0,The majestic lady,0.0
1284,@user-hp8lc2or7n,2023-09-05T20:31:52Z,2023-09-05T20:31:52Z,0,King Trump,0.0
1285,@ninechnails28,2023-09-05T20:27:07Z,2023-09-05T20:27:07Z,0,haters can whine as welfare is taken away and all your food stamps turn back into my paycheck!,-0.7177
1286,@pmdr4,2023-09-05T19:55:01Z,2023-09-05T19:55:01Z,0,Guyanese for Trump❤🎉🙏🏻🇺🇸,0.0
1287,@godismybanner3873,2023-09-05T17:27:06Z,2023-09-05T17:27:06Z,0,Trump will come back to power 2024,0.0
1288,@user-ch1ns7jz8u,2023-09-05T16:46:25Z,2023-09-05T16:46:25Z,0,Blessed  man you are the only president  in America,0.5994
1289,@heathenalchemist,2023-09-05T15:39:18Z,2023-09-05T15:39:18Z,1,Thank you for going to jail! We love you when you do that!,0.8065
1290,@lisarichard1114,2023-09-05T14:26:33Z,2023-09-05T14:26:33Z,1,Crook needs to be in jail,0.0
1291,@ericibola3743,2023-09-05T13:36:02Z,2023-09-05T13:36:02Z,0,Melania doesn’t love Trump. So at least he has his disciples. He needs more hush money from his disciples!,0.6696
1292,@user-ws7uu4lz4r,2023-09-05T12:08:17Z,2023-09-05T12:08:17Z,0,Protect this mat hunt..... I know it&#39;s not our job but we need to right now.,0.2023
1293,@inserent9823,2023-09-05T08:41:05Z,2023-09-05T08:41:50Z,0,Lock up the lying sun onthe beach!,-0.5707
1294,@TiedTongueSouthernGal,2023-09-05T07:47:25Z,2023-09-05T07:48:45Z,1,What courthouse is this in miami. Look at his son beside him,0.0
1295,@RandomToxie,2023-09-05T07:42:29Z,2023-09-05T07:42:29Z,0,"Have fun in prison, Traitor",0.0
